PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title
347,1,2,"Smith, Miss. Marion Elsie",False,40.0,0,0,31418,13.0,,S,1
349,1,3,"Coutts, Master. William Loch ""William""",True,3.0,1,1,C.A. 37671,15.9,,S,3
350,0,3,"Dimic, Mr. Jovan",True,42.0,0,0,315088,8.6625,,S,0
351,0,3,"Odahl, Mr. Nils Martin",True,23.0,0,0,7267,9.225,,S,0
353,0,3,"Elias, Mr. Tannous",True,15.0,1,1,2695,7.2292,,C,0
354,0,3,"Arnold-Franchi, Mr. Josef",True,25.0,1,0,349237,17.8,,S,0
356,0,3,"Vanden Steen, Mr. Leo Peter",True,28.0,0,0,345783,9.5,,S,0
357,1,1,"Bowerman, Miss. Elsie Edith",False,22.0,0,1,113505,55.0,E33,S,1
358,0,2,"Funk, Miss. Annie Clemmer",False,38.0,0,0,237671,13.0,,S,1
361,0,3,"Skoog, Mr. Wilhelm",True,40.0,1,4,347088,27.9,,S,0
362,0,2,"del Carlo, Mr. Sebastiano",True,29.0,1,0,SC/PARIS 2167,27.7208,,C,0
363,0,3,"Barbara, Mrs. (Catherine David)",False,45.0,0,1,2691,14.4542,,C,2
364,0,3,"Asim, Mr. Adola",True,35.0,0,0,SOTON/O.Q. 3101310,7.05,,S,0
366,0,3,"Adahl, Mr. Mauritz Nils Martin",True,30.0,0,0,C 7076,7.25,,S,0
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",False,60.0,1,0,110813,75.25,D37,C,2
370,1,1,"Aubart, Mme. Leontine Pauline",False,24.0,0,0,PC 17477,69.3,B35,C,4
371,1,1,"Harder, Mr. George Achilles",True,25.0,1,0,11765,55.4417,E50,C,0
372,0,3,"Wiklund, Mr. Jakob Alfred",True,18.0,1,0,3101267,6.4958,,S,0
373,0,3,"Beavan, Mr. William Thomas",True,19.0,0,0,323951,8.05,,S,0
374,0,1,"Ringhini, Mr. Sante",True,22.0,0,0,PC 17760,135.6333,,C,0
375,0,3,"Palsson, Miss. Stina Viola",False,3.0,3,1,349909,21.075,,S,1
377,1,3,"Landergren, Miss. Aurora Adelia",False,22.0,0,0,C 7077,7.25,,S,1
378,0,1,"Widener, Mr. Harry Elkins",True,27.0,0,2,113503,211.5,C82,C,0
379,0,3,"Betros, Mr. Tannous",True,20.0,0,0,2648,4.0125,,C,0
380,0,3,"Gustafsson, Mr. Karl Gideon",True,19.0,0,0,347069,7.775,,S,0
381,1,1,"Bidois, Miss. Rosalie",False,42.0,0,0,PC 17757,227.525,,C,1
382,1,3,"Nakid, Miss. Maria (""Mary"")",False,1.0,0,2,2653,15.7417,,C,1
383,0,3,"Tikkanen, Mr. Juho",True,32.0,0,0,STON/O 2. 3101293,7.925,,S,0
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",False,35.0,1,0,113789,52.0,,S,2
386,0,2,"Davies, Mr. Charles Henry",True,18.0,0,0,S.O.C. 14879,73.5,,S,0
387,0,3,"Goodwin, Master. Sidney Leonard",True,1.0,5,2,CA 2144,46.9,,S,3
388,1,2,"Buss, Miss. Kate",False,36.0,0,0,27849,13.0,,S,1
390,1,2,"Lehmann, Miss. Bertha",False,17.0,0,0,SC 1748,12.0,,C,1
391,1,1,"Carter, Mr. William Ernest",True,36.0,1,2,113760,120.0,B96 B98,S,0
392,1,3,"Jansson, Mr. Carl Olof",True,21.0,0,0,350034,7.7958,,S,0
393,0,3,"Gustafsson, Mr. Johan Birger",True,28.0,2,0,3101277,7.925,,S,0
394,1,1,"Newell, Miss. Marjorie",False,23.0,1,0,35273,113.275,D36,C,1
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",False,24.0,0,2,PP 9549,16.7,G6,S,2
396,0,3,"Johansson, Mr. Erik",True,22.0,0,0,350052,7.7958,,S,0
397,0,3,"Olsson, Miss. Elina",False,31.0,0,0,350407,7.8542,,S,1
398,0,2,"McKane, Mr. Peter David",True,46.0,0,0,28403,26.0,,S,0
399,0,2,"Pain, Dr. Alfred",True,23.0,0,0,244278,10.5,,S,4
400,1,2,"Trout, Mrs. William H (Jessie L)",False,28.0,0,0,240929,12.65,,S,2
401,1,3,"Niskanen, Mr. Juha",True,39.0,0,0,STON/O 2. 3101289,7.925,,S,0
402,0,3,"Adams, Mr. John",True,26.0,0,0,341826,8.05,,S,0
403,0,3,"Jussila, Miss. Mari Aina",False,21.0,1,0,4137,9.825,,S,1
404,0,3,"Hakkarainen, Mr. Pekka Pietari",True,28.0,1,0,STON/O2. 3101279,15.85,,S,0
405,0,3,"Oreskovic, Miss. Marija",False,20.0,0,0,315096,8.6625,,S,1
406,0,2,"Gale, Mr. Shadrach",True,34.0,1,0,28664,21.0,,S,0
407,0,3,"Widegren, Mr. Carl/Charles Peter",True,51.0,0,0,347064,7.75,,S,0
408,1,2,"Richards, Master. William Rowe",True,3.0,1,1,29106,18.75,,S,3
409,0,3,"Birkeland, Mr. Hans Martin Monsen",True,21.0,0,0,312992,7.775,,S,0
413,1,1,"Minahan, Miss. Daisy E",False,33.0,1,0,19928,90.0,C78,Q,1
415,1,3,"Sundman, Mr. Johan Julian",True,44.0,0,0,STON/O 2. 3101269,7.925,,S,0
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",False,34.0,1,1,28220,32.5,,S,2
418,1,2,"Silven, Miss. Lyyli Karoliina",False,18.0,0,2,250652,13.0,,S,1
419,0,2,"Matthews, Mr. William John",True,30.0,0,0,28228,13.0,,S,0
420,0,3,"Van Impe, Miss. Catharina",False,10.0,0,2,345773,24.15,,S,1
422,0,3,"Charters, Mr. David",True,21.0,0,0,A/5. 13032,7.7333,,Q,0
423,0,3,"Zimmerman, Mr. Leo",True,29.0,0,0,315082,7.875,,S,0
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",False,28.0,1,1,347080,14.4,,S,2
425,0,3,"Rosblom, Mr. Viktor Richard",True,18.0,1,1,370129,20.2125,,S,0
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",False,28.0,1,0,2003,26.0,,S,2
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",False,19.0,0,0,250655,26.0,,S,1
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",True,32.0,0,0,SOTON/O.Q. 392078,8.05,E10,S,0
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",True,28.0,0,0,110564,26.55,C52,S,0
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",False,42.0,1,0,SC/AH 3085,26.0,,S,2
434,0,3,"Kallio, Mr. Nikolai Erland",True,17.0,0,0,STON/O 2. 3101274,7.125,,S,0
435,0,1,"Silvey, Mr. William Baird",True,50.0,1,0,13507,55.9,E44,S,0
436,1,1,"Carter, Miss. Lucile Polk",False,14.0,1,2,113760,120.0,B96 B98,S,1
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",False,21.0,2,2,W./C. 6608,34.375,,S,1
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",False,24.0,2,3,29106,18.75,,S,2
439,0,1,"Fortune, Mr. Mark",True,64.0,1,4,19950,263.0,C23 C25 C27,S,0
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",True,31.0,0,0,C.A. 18723,10.5,,S,0
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",False,45.0,1,1,F.C.C. 13529,26.25,,S,2
442,0,3,"Hampe, Mr. Leon",True,20.0,0,0,345769,9.5,,S,0
443,0,3,"Petterson, Mr. Johan Emil",True,25.0,1,0,347076,7.775,,S,0
444,1,2,"Reynaldo, Ms. Encarnacion",False,28.0,0,0,230434,13.0,,S,4
446,1,1,"Dodge, Master. Washington",True,4.0,0,2,33638,81.8583,A34,S,3
447,1,2,"Mellinger, Miss. Madeleine Violet",False,13.0,0,1,250644,19.5,,S,1
448,1,1,"Seward, Mr. Frederic Kimber",True,34.0,0,0,113794,26.55,,S,0
449,1,3,"Baclini, Miss. Marie Catherine",False,5.0,2,1,2666,19.2583,,C,1
450,1,1,"Peuchen, Major. Arthur Godfrey",True,52.0,0,0,113786,30.5,C104,S,4
451,0,2,"West, Mr. Edwy Arthur",True,36.0,1,2,C.A. 34651,27.75,,S,0
453,0,1,"Foreman, Mr. Benjamin Laventall",True,30.0,0,0,113051,27.75,C111,C,0
454,1,1,"Goldenberg, Mr. Samuel L",True,49.0,1,0,17453,89.1042,C92,C,0
456,1,3,"Jalsevac, Mr. Ivan",True,29.0,0,0,349240,7.8958,,C,0
457,0,1,"Millet, Mr. Francis Davis",True,65.0,0,0,13509,26.55,E38,S,0
459,1,2,"Toomey, Miss. Ellen",False,50.0,0,0,F.C.C. 13531,10.5,,S,1
461,1,1,"Anderson, Mr. Harry",True,48.0,0,0,19952,26.55,E12,S,0
462,0,3,"Morley, Mr. William",True,34.0,0,0,364506,8.05,,S,0
463,0,1,"Gee, Mr. Arthur H",True,47.0,0,0,111320,38.5,E63,S,0
464,0,2,"Milling, Mr. Jacob Christian",True,48.0,0,0,234360,13.0,,S,0
466,0,3,"Goncalves, Mr. Manuel Estanslas",True,38.0,0,0,SOTON/O.Q. 3101306,7.05,,S,0
468,0,1,"Smart, Mr. John Montgomery",True,56.0,0,0,113792,26.55,,S,0
470,1,3,"Baclini, Miss. Helene Barbara",False,0.75,2,1,2666,19.2583,,C,1
472,0,3,"Cacic, Mr. Luka",True,38.0,0,0,315089,8.6625,,S,0
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",False,33.0,1,2,C.A. 34651,27.75,,S,2
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",False,23.0,0,0,SC/AH Basle 541,13.7917,D,C,2
475,0,3,"Strandberg, Miss. Ida Sofia",False,22.0,0,0,7553,9.8375,,S,1
477,0,2,"Renouf, Mr. Peter Henry",True,34.0,1,0,31027,21.0,,S,0
478,0,3,"Braund, Mr. Lewis Richard",True,29.0,1,0,3460,7.0458,,S,0
479,0,3,"Karlsson, Mr. Nils August",True,22.0,0,0,350060,7.5208,,S,0
480,1,3,"Hirvonen, Miss. Hildur E",False,2.0,0,1,3101298,12.2875,,S,1
481,0,3,"Goodwin, Master. Harold Victor",True,9.0,5,2,CA 2144,46.9,,S,3
483,0,3,"Rouse, Mr. Richard Henry",True,50.0,0,0,A/5 3594,8.05,,S,0
484,1,3,"Turkula, Mrs. (Hedwig)",False,63.0,0,0,4134,9.5875,,S,2
485,1,1,"Bishop, Mr. Dickinson H",True,25.0,1,0,11967,91.0792,B49,C,0
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",False,35.0,1,0,19943,90.0,C93,S,2
488,0,1,"Kent, Mr. Edward Austin",True,58.0,0,0,11771,29.7,B37,C,0
489,0,3,"Somerton, Mr. Francis William",True,30.0,0,0,A.5. 18509,8.05,,S,0
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",True,9.0,1,1,C.A. 37671,15.9,,S,3
492,0,3,"Windelov, Mr. Einar",True,21.0,0,0,SOTON/OQ 3101317,7.25,,S,0
493,0,1,"Molson, Mr. Harry Markland",True,55.0,0,0,113787,30.5,C30,S,0
494,0,1,"Artagaveytia, Mr. Ramon",True,71.0,0,0,PC 17609,49.5042,,C,0
495,0,3,"Stanley, Mr. Edward Roland",True,21.0,0,0,A/4 45380,8.05,,S,0
497,1,1,"Eustis, Miss. Elizabeth Mussey",False,54.0,1,0,36947,78.2667,D20,C,1
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",False,25.0,1,2,113781,151.55,C22 C26,S,2
500,0,3,"Svensson, Mr. Olof",True,24.0,0,0,350035,7.7958,,S,0
501,0,3,"Calic, Mr. Petar",True,17.0,0,0,315086,8.6625,,S,0
502,0,3,"Canavan, Miss. Mary",False,21.0,0,0,364846,7.75,,Q,1
504,0,3,"Laitinen, Miss. Kristina Sofia",False,37.0,0,0,4135,9.5875,,S,1
505,1,1,"Maioni, Miss. Roberta",False,16.0,0,0,110152,86.5,B79,S,1
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",True,18.0,1,0,PC 17758,108.9,C65,C,0
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",False,33.0,0,2,26360,26.0,,S,2
509,0,3,"Olsen, Mr. Henry Margido",True,28.0,0,0,C 4001,22.525,,S,0
510,1,3,"Lang, Mr. Fang",True,26.0,0,0,1601,56.4958,,S,0
511,1,3,"Daly, Mr. Eugene Patrick",True,29.0,0,0,382651,7.75,,Q,0
513,1,1,"McGough, Mr. James Robert",True,36.0,0,0,PC 17473,26.2875,E25,S,0
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",False,54.0,1,0,PC 17603,59.4,,C,2
515,0,3,"Coleff, Mr. Satio",True,24.0,0,0,349209,7.4958,,S,0
516,0,1,"Walker, Mr. William Anderson",True,47.0,0,0,36967,34.0208,D46,S,0
517,1,2,"Lemore, Mrs. (Amelia Milley)",False,34.0,0,0,C.A. 34260,10.5,F33,S,2
519,1,2,"Angle, Mrs. William A (Florence ""Mary"" Agnes Hughes)",False,36.0,1,0,226875,26.0,,S,2
520,0,3,"Pavlovic, Mr. Stefo",True,32.0,0,0,349242,7.8958,,S,0
521,1,1,"Perreault, Miss. Anne",False,30.0,0,0,12749,93.5,B73,S,1
522,0,3,"Vovk, Mr. Janko",True,22.0,0,0,349252,7.8958,,S,0
524,1,1,"Hippach, Mrs. Louis Albert (Ida Sophia Fischer)",False,44.0,0,1,111361,57.9792,B18,C,2
526,0,3,"Farrell, Mr. James",True,40.5,0,0,367232,7.75,,Q,0
527,1,2,"Ridsdale, Miss. Lucy",False,50.0,0,0,W./C. 14258,10.5,,S,1
529,0,3,"Salonen, Mr. Johan Werner",True,39.0,0,0,3101296,7.925,,S,0
530,0,2,"Hocking, Mr. Richard George",True,23.0,2,1,29104,11.5,,S,0
531,1,2,"Quick, Miss. Phyllis May",False,2.0,1,1,26360,26.0,,S,1
533,0,3,"Elias, Mr. Joseph Jr",True,17.0,1,1,2690,7.2292,,C,0
535,0,3,"Cacic, Miss. Marija",False,30.0,0,0,315084,8.6625,,S,1
536,1,2,"Hart, Miss. Eva Miriam",False,7.0,0,2,F.C.C. 13529,26.25,,S,1
537,0,1,"Butt, Major. Archibald Willingham",True,45.0,0,0,113050,26.55,B38,S,4
538,1,1,"LeRoy, Miss. Bertha",False,30.0,0,0,PC 17761,106.425,,C,1
540,1,1,"Frolicher, Miss. Hedwig Margaritha",False,22.0,0,2,13568,49.5,B39,C,1
541,1,1,"Crosby, Miss. Harriet R",False,36.0,0,2,WE/P 5735,71.0,B22,S,1
542,0,3,"Andersson, Miss. Ingeborg Constanzia",False,9.0,4,2,347082,31.275,,S,1
543,0,3,"Andersson, Miss. Sigrid Elisabeth",False,11.0,4,2,347082,31.275,,S,1
544,1,2,"Beane, Mr. Edward",True,32.0,1,0,2908,26.0,,S,0
545,0,1,"Douglas, Mr. Walter Donald",True,50.0,1,0,PC 17761,106.425,C86,C,0
546,0,1,"Nicholson, Mr. Arthur Ernest",True,64.0,0,0,693,26.0,,S,0
547,1,2,"Beane, Mrs. Edward (Ethel Clarke)",False,19.0,1,0,2908,26.0,,S,2
549,0,3,"Goldsmith, Mr. Frank John",True,33.0,1,1,363291,20.525,,S,0
550,1,2,"Davies, Master. John Morgan Jr",True,8.0,1,1,C.A. 33112,36.75,,S,3
551,1,1,"Thayer, Mr. John Borland Jr",True,17.0,0,2,17421,110.8833,C70,C,0
552,0,2,"Sharp, Mr. Percival James R",True,27.0,0,0,244358,26.0,,S,0
554,1,3,"Leeni, Mr. Fahim (""Philip Zenni"")",True,22.0,0,0,2620,7.225,,C,0
555,1,3,"Ohman, Miss. Velin",False,22.0,0,0,347085,7.775,,S,1
556,0,1,"Wright, Mr. George",True,62.0,0,0,113807,26.55,,S,0
557,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",False,48.0,1,0,11755,39.6,A16,C,4
559,1,1,"Taussig, Mrs. Emil (Tillie Mandelbaum)",False,39.0,1,1,110413,79.65,E67,S,2
560,1,3,"de Messemaeker, Mrs. Guillaume Joseph (Emma)",False,36.0,1,0,345572,17.4,,S,2
562,0,3,"Sivic, Mr. Husein",True,40.0,0,0,349251,7.8958,,S,0
563,0,2,"Norman, Mr. Robert Douglas",True,28.0,0,0,218629,13.5,,S,0
566,0,3,"Davies, Mr. Alfred J",True,24.0,2,0,A/4 48871,24.15,,S,0
567,0,3,"Stoytcheff, Mr. Ilia",True,19.0,0,0,349205,7.8958,,S,0
568,0,3,"Palsson, Mrs. Nils (Alma Cornelia Berglund)",False,29.0,0,4,349909,21.075,,S,2
570,1,3,"Jonsson, Mr. Carl",True,32.0,0,0,350417,7.8542,,S,0
571,1,2,"Harris, Mr. George",True,62.0,0,0,S.W./PP 752,10.5,,S,0
572,1,1,"Appleton, Mrs. Edward Dale (Charlotte Lamson)",False,53.0,2,0,11769,51.4792,C101,S,2
573,1,1,"Flynn, Mr. John Irwin (""Irving"")",True,36.0,0,0,PC 17474,26.3875,E25,S,0
575,0,3,"Rush, Mr. Alfred George John",True,16.0,0,0,A/4. 20589,8.05,,S,0
576,0,3,"Patchett, Mr. George",True,19.0,0,0,358585,14.5,,S,0
577,1,2,"Garside, Miss. Ethel",False,34.0,0,0,243880,13.0,,S,1
578,1,1,"Silvey, Mrs. William Baird (Alice Munger)",False,39.0,1,0,13507,55.9,E44,S,2
580,1,3,"Jussila, Mr. Eiriik",True,32.0,0,0,STON/O 2. 3101286,7.925,,S,0
581,1,2,"Christy, Miss. Julie Rachel",False,25.0,1,1,237789,30.0,,S,1
582,1,1,"Thayer, Mrs. John Borland (Marian Longstreth Morris)",False,39.0,1,1,17421,110.8833,C68,C,2
583,0,2,"Downton, Mr. William James",True,54.0,0,0,28403,26.0,,S,0
584,0,1,"Ross, Mr. John Hugo",True,36.0,0,0,13049,40.125,A10,C,0
586,1,1,"Taussig, Miss. Ruth",False,18.0,0,2,110413,79.65,E68,S,1
587,0,2,"Jarvis, Mr. John Denzil",True,47.0,0,0,237565,15.0,,S,0
588,1,1,"Frolicher-Stehli, Mr. Maxmillian",True,60.0,1,1,13567,79.2,B41,C,0
589,0,3,"Gilinski, Mr. Eliezer",True,22.0,0,0,14973,8.05,,S,0
591,0,3,"Rintamaki, Mr. Matti",True,35.0,0,0,STON/O 2. 3101273,7.125,,S,0
592,1,1,"Stephenson, Mrs. Walter Bertram (Martha Eustis)",False,52.0,1,0,36947,78.2667,D20,C,2
593,0,3,"Elsbury, Mr. William James",True,47.0,0,0,A/5 3902,7.25,,S,0
595,0,2,"Chapman, Mr. John Henry",True,37.0,1,0,SC/AH 29037,26.0,,S,0
596,0,3,"Van Impe, Mr. Jean Baptiste",True,36.0,1,1,345773,24.15,,S,0
598,0,3,"Johnson, Mr. Alfred",True,49.0,0,0,LINE,0.0,,S,0
600,1,1,"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")",True,49.0,1,0,PC 17485,56.9292,A20,C,4
601,1,2,"Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy)",False,24.0,2,1,243847,27.0,,S,2
604,0,3,"Torber, Mr. Ernst William",True,44.0,0,0,364511,8.05,,S,0
605,1,1,"Homer, Mr. Harry (""Mr E Haven"")",True,35.0,0,0,111426,26.55,,C,0
606,0,3,"Lindell, Mr. Edvard Bengtsson",True,36.0,1,0,349910,15.55,,S,0
607,0,3,"Karaic, Mr. Milan",True,30.0,0,0,349246,7.8958,,S,0
608,1,1,"Daniel, Mr. Robert Williams",True,27.0,0,0,113804,30.5,,S,0
609,1,2,"Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue)",False,22.0,1,2,SC/Paris 2123,41.5792,,C,2
610,1,1,"Shutes, Miss. Elizabeth W",False,40.0,0,0,PC 17582,153.4625,C125,S,1
611,0,3,"Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren)",False,39.0,1,5,347082,31.275,,S,2
615,0,3,"Brocklebank, Mr. William Alfred",True,35.0,0,0,364512,8.05,,S,0
616,1,2,"Herman, Miss. Alice",False,24.0,1,2,220845,65.0,,S,1
617,0,3,"Danbom, Mr. Ernst Gilbert",True,34.0,1,1,347080,14.4,,S,0
618,0,3,"Lobb, Mrs. William Arthur (Cordelia K Stanlick)",False,26.0,1,0,A/5. 3336,16.1,,S,2
619,1,2,"Becker, Miss. Marion Louise",False,4.0,2,1,230136,39.0,F4,S,1
620,0,2,"Gavey, Mr. Lawrence",True,26.0,0,0,31028,10.5,,S,0
621,0,3,"Yasbeck, Mr. Antoni",True,27.0,1,0,2659,14.4542,,C,0
622,1,1,"Kimball, Mr. Edwin Nelson Jr",True,42.0,1,0,11753,52.5542,D19,S,0
623,1,3,"Nakid, Mr. Sahid",True,20.0,1,1,2653,15.7417,,C,0
624,0,3,"Hansen, Mr. Henry Damsgaard",True,21.0,0,0,350029,7.8542,,S,0
625,0,3,"Bowen, Mr. David John ""Dai""",True,21.0,0,0,54636,16.1,,S,0
626,0,1,"Sutton, Mr. Frederick",True,61.0,0,0,36963,32.3208,D50,S,0
627,0,2,"Kirkland, Rev. Charles Leonard",True,57.0,0,0,219533,12.35,,Q,4
628,1,1,"Longley, Miss. Gretchen Fiske",False,21.0,0,0,13502,77.9583,D9,S,1
629,0,3,"Bostandyeff, Mr. Guentcho",True,26.0,0,0,349224,7.8958,,S,0
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",True,80.0,0,0,27042,30.0,A23,S,0
632,0,3,"Lundahl, Mr. Johan Svensson",True,51.0,0,0,347743,7.0542,,S,0
633,1,1,"Stahelin-Maeglin, Dr. Max",True,32.0,0,0,13214,30.5,B50,C,4
635,0,3,"Skoog, Miss. Mabel",False,9.0,3,2,347088,27.9,,S,1
636,1,2,"Davis, Miss. Mary",False,28.0,0,0,237668,13.0,,S,1
637,0,3,"Leinonen, Mr. Antti Gustaf",True,32.0,0,0,STON/O 2. 3101292,7.925,,S,0
638,0,2,"Collyer, Mr. Harvey",True,31.0,1,1,C.A. 31921,26.25,,S,0
639,0,3,"Panula, Mrs. Juha (Maria Emilia Ojala)",False,41.0,0,5,3101295,39.6875,,S,2
641,0,3,"Jensen, Mr. Hans Peder",True,20.0,0,0,350050,7.8542,,S,0
642,1,1,"Sagesser, Mlle. Emma",False,24.0,0,0,PC 17477,69.3,B35,C,4
643,0,3,"Skoog, Miss. Margit Elizabeth",False,2.0,3,2,347088,27.9,,S,1
645,1,3,"Baclini, Miss. Eugenie",False,0.75,2,1,2666,19.2583,,C,1
646,1,1,"Harper, Mr. Henry Sleeper",True,48.0,1,0,PC 17572,76.7292,D33,C,0
647,0,3,"Cor, Mr. Liudevit",True,19.0,0,0,349231,7.8958,,S,0
648,1,1,"Simonius-Blumer, Col. Oberst Alfons",True,56.0,0,0,13213,35.5,A26,C,4
650,1,3,"Stanley, Miss. Amy Zillah Elsie",False,23.0,0,0,CA. 2314,7.55,,S,1
652,1,2,"Doling, Miss. Elsie",False,18.0,0,1,231919,23.0,,S,1
653,0,3,"Kalvik, Mr. Johannes Halvorsen",True,21.0,0,0,8475,8.4333,,S,0
655,0,3,"Hegarty, Miss. Hanora ""Nora""",False,18.0,0,0,365226,6.75,,Q,1
656,0,2,"Hickman, Mr. Leonard Mark",True,24.0,2,0,S.O.C. 14879,73.5,,S,0
658,0,3,"Bourke, Mrs. John (Catherine)",False,32.0,1,1,364849,15.5,,Q,2
659,0,2,"Eitemiller, Mr. George Floyd",True,23.0,0,0,29751,13.0,,S,0
660,0,1,"Newell, Mr. Arthur Webster",True,58.0,0,2,35273,113.275,D48,C,0
661,1,1,"Frauenthal, Dr. Henry William",True,50.0,2,0,PC 17611,133.65,,S,4
662,0,3,"Badt, Mr. Mohamed",True,40.0,0,0,2623,7.225,,C,0
663,0,1,"Colley, Mr. Edward Pomeroy",True,47.0,0,0,5727,25.5875,E58,S,0
664,0,3,"Coleff, Mr. Peju",True,36.0,0,0,349210,7.4958,,S,0
665,1,3,"Lindqvist, Mr. Eino William",True,20.0,1,0,STON/O 2. 3101285,7.925,,S,0
666,0,2,"Hickman, Mr. Lewis",True,32.0,2,0,S.O.C. 14879,73.5,,S,0
667,0,2,"Butler, Mr. Reginald Fenton",True,25.0,0,0,234686,13.0,,S,0
669,0,3,"Cook, Mr. Jacob",True,43.0,0,0,A/5 3536,8.05,,S,0
671,1,2,"Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford)",False,40.0,1,1,29750,39.0,,S,2
672,0,1,"Davidson, Mr. Thornton",True,31.0,1,0,F.C. 12750,52.0,B71,S,0
673,0,2,"Mitchell, Mr. Henry Michael",True,70.0,0,0,C.A. 24580,10.5,,S,0
674,1,2,"Wilhelms, Mr. Charles",True,31.0,0,0,244270,13.0,,S,0
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",True,18.0,0,0,349912,7.775,,S,0
677,0,3,"Sawyer, Mr. Frederick Charles",True,24.5,0,0,342826,8.05,,S,0
678,1,3,"Turja, Miss. Anna Sofia",False,18.0,0,0,4138,9.8417,,S,1
679,0,3,"Goodwin, Mrs. Frederick (Augusta Tyler)",False,43.0,1,6,CA 2144,46.9,,S,2
680,1,1,"Cardeza, Mr. Thomas Drake Martinez",True,36.0,0,1,PC 17755,512.3292,B51 B53 B55,C,0
682,1,1,"Hassab, Mr. Hammad",True,27.0,0,0,PC 17572,76.7292,D49,C,0
683,0,3,"Olsvigen, Mr. Thor Anderson",True,20.0,0,0,6563,9.225,,S,0
684,0,3,"Goodwin, Mr. Charles Edward",True,14.0,5,2,CA 2144,46.9,,S,0
685,0,2,"Brown, Mr. Thomas William Solomon",True,60.0,1,1,29750,39.0,,S,0
686,0,2,"Laroche, Mr. Joseph Philippe Lemercier",True,25.0,1,2,SC/Paris 2123,41.5792,,C,0
687,0,3,"Panula, Mr. Jaako Arnold",True,14.0,4,1,3101295,39.6875,,S,0
688,0,3,"Dakic, Mr. Branko",True,19.0,0,0,349228,10.1708,,S,0
689,0,3,"Fischer, Mr. Eberhard Thelander",True,18.0,0,0,350036,7.7958,,S,0
690,1,1,"Madill, Miss. Georgette Alexandra",False,15.0,0,1,24160,211.3375,B5,S,1
691,1,1,"Dick, Mr. Albert Adrian",True,31.0,1,0,17474,57.0,B20,S,0
692,1,3,"Karun, Miss. Manca",False,4.0,0,1,349256,13.4167,,C,1
694,0,3,"Saad, Mr. Khalil",True,25.0,0,0,2672,7.225,,C,0
695,0,1,"Weir, Col. John",True,60.0,0,0,113800,26.55,,S,4
696,0,2,"Chapman, Mr. Charles Henry",True,52.0,0,0,248731,13.5,,S,0
697,0,3,"Kelly, Mr. James",True,44.0,0,0,363592,8.05,,S,0
699,0,1,"Thayer, Mr. John Borland",True,49.0,1,1,17421,110.8833,C68,C,0
700,0,3,"Humblen, Mr. Adolf Mathias Nicolai Olsen",True,42.0,0,0,348121,7.65,F G63,S,0
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",False,18.0,1,0,PC 17757,227.525,C62 C64,C,2
702,1,1,"Silverthorne, Mr. Spencer Victor",True,35.0,0,0,PC 17475,26.2875,E24,S,0
703,0,3,"Barbara, Miss. Saiide",False,18.0,0,1,2691,14.4542,,C,1
704,0,3,"Gallagher, Mr. Martin",True,25.0,0,0,36864,7.7417,,Q,0
705,0,3,"Hansen, Mr. Henrik Juul",True,26.0,1,0,350025,7.8542,,S,0
706,0,2,"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")",True,39.0,0,0,250655,26.0,,S,0
