PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title
254,0,3,"Lobb, Mr. William Arthur",True,0.020727176659648322,1,0,A/5. 3336,-0.35162368632099017,,S,-0.7339841393273954
255,0,3,"Rosblom, Mrs. Viktor (Helena Wilhelmina)",False,0.7784949255069976,0,2,370129,-0.27385599583123615,,S,1.0920251829017344
256,1,3,"Touma, Mrs. Darwis (Hanne Youssef Razi)",False,-0.04816080050829252,0,2,2650,-0.36777667385080126,,C,1.0920251829017344
258,1,1,"Cherry, Miss. Gladys",False,0.020727176659648322,0,0,110152,0.9796457144033102,B77,S,0.17902052178716957
259,1,1,"Ward, Miss. Anna",False,0.36516706249935255,0,0,PC 17755,9.03210855381962,,C,0.17902052178716957
260,1,2,"Parrish, Mrs. (Lutie Davis)",False,1.3984867200184652,0,1,230433,-0.16441392684413544,,S,1.0920251829017344
262,1,3,"Asplund, Master. Edvin Rojj Felix",True,-1.8392482068747544,4,2,347077,-0.0625358885429683,,S,2.0050298440163
263,0,1,"Taussig, Mr. Emil",True,1.5362626743543468,1,1,110413,0.8501116889066986,E67,S,-0.7339841393273954
264,0,1,"Harrison, Mr. William",True,0.7096069483390568,0,0,112059,-0.6560759214298145,B94,S,-0.7339841393273954
266,0,2,"Reeves, Mr. David",True,0.43405503966729336,0,0,C.A. 17248,-0.4575201159240595,,S,-0.7339841393273954
267,0,3,"Panula, Mr. Ernesti Arvid",True,-0.9437045036915235,4,1,3101295,0.09441774819015235,,S,-0.7339841393273954
268,1,3,"Persson, Mr. Ernst Ulrik",True,-0.3237127091800559,1,0,347083,-0.5090500749719817,,S,-0.7339841393273954
269,1,1,"Graham, Mrs. William Thompson (Edith Junkins)",False,1.949590537361992,0,1,PC 17582,2.245911726420369,C125,S,1.0920251829017344
270,1,1,"Bissette, Miss. Amelia",False,0.36516706249935255,0,0,PC 17760,1.908760186656254,C99,S,0.17902052178716957
272,1,3,"Tornquist, Mr. William Henry",True,-0.3237127091800559,0,0,LINE,-0.6560759214298145,,S,-0.7339841393273954
273,1,2,"Mellinger, Mrs. (Elizabeth Anne Maidment)",False,0.7784949255069976,0,1,250644,-0.28732942549055523,,S,1.0920251829017344
274,0,1,"Natsch, Mr. Charles H",True,0.5029430168352342,0,1,PC 17596,-0.09444664299925036,C118,C,-0.7339841393273954
276,1,1,"Andrews, Miss. Kornelia Theodosia",False,2.294030423201696,1,0,13502,0.818121512128214,D7,S,0.17902052178716957
277,0,3,"Lindblom, Miss. Augusta Charlotta",False,1.054046834178761,0,0,347073,-0.5095228268898525,,S,0.17902052178716957
279,0,3,"Rice, Master. Eric",True,-1.5636962982029912,4,1,382652,-0.10531993711027979,,Q,2.0050298440163
280,1,3,"Abbott, Mrs. Stanton (Rosa Hunt)",False,0.36516706249935255,1,1,C.A. 2673,-0.2731468679544299,,S,1.0920251829017344
281,0,3,"Duane, Mr. Frank",True,2.431806377537578,0,0,336439,-0.5095228268898525,,Q,-0.7339841393273954
282,0,3,"Olsson, Mr. Nils Johan Goransson",True,-0.11704877767623337,0,0,347464,-0.5075523968961668,,S,-0.7339841393273954
283,0,3,"de Pelsmaeker, Mr. Alfons",True,-0.9437045036915235,0,0,345778,-0.47643019263889336,,S,-0.7339841393273954
284,1,3,"Dorking, Mr. Edward Arthur",True,-0.7370405721877009,0,0,A/5. 10482,-0.5038498038754023,,S,-0.7339841393273954
286,0,3,"Stankovic, Mr. Ivan",True,0.22739110816347086,0,0,349239,-0.49226738188756664,,C,-0.7339841393273954
287,1,3,"de Mulder, Mr. Theodore",True,0.020727176659648322,0,0,345774,-0.47643019263889336,,S,-0.7339841393273954
288,0,3,"Naidenoff, Mr. Penko",True,-0.5303766406838785,0,0,349206,-0.5067657377048297,,S,-0.7339841393273954
289,1,2,"Hosono, Mr. Masabumi",True,0.8473829026749384,0,0,237798,-0.410244924136975,,S,-0.7339841393273954
290,1,3,"Connolly, Miss. Kate",False,-0.5303766406838785,0,0,370373,-0.5095228268898525,,Q,0.17902052178716957
291,1,1,"Barber, Miss. Ellen ""Nellie""",False,-0.25482473201211503,0,0,19877,0.8349836275348314,,S,0.17902052178716957
292,1,1,"Bishop, Mrs. Dickinson H (Helen Walton)",False,-0.7370405721877009,1,0,11967,1.066238737695877,B49,C,1.0920251829017344
293,0,2,"Levy, Mr. Rene Jacques",True,0.43405503966729336,0,0,SC/Paris 2163,-0.41260868372632925,D,C,-0.7339841393273954
294,0,3,"Haas, Miss. Aloisia",False,-0.3926006863479967,0,0,349236,-0.4887217425035353,,S,0.17902052178716957
295,0,3,"Mineff, Mr. Ivan",True,-0.3926006863479967,0,0,349233,-0.5067657377048297,,S,-0.7339841393273954
297,0,3,"Hanna, Mr. Mansour",True,-0.4270446749319672,0,0,2693,-0.519371194842938,,C,-0.7339841393273954
298,0,1,"Allison, Miss. Helen Loraine",False,-1.9081361840426954,1,2,113781,2.20974620470325,C22 C26,S,0.17902052178716957
300,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",False,1.3984867200184652,0,1,PC 17558,4.024561395087223,B58 B60,C,1.0920251829017344
303,0,3,"Johnson, Mr. William Cahoone Jr",True,-0.7370405721877009,0,0,LINE,-0.6560759214298145,,S,-0.7339841393273954
306,1,1,"Allison, Master. Hudson Trevor",True,-1.9825351993840714,1,2,113781,2.20974620470325,C22 C26,S,2.0050298440163
308,1,1,"Penasco y Castellana, Mrs. Victor de Satode (Maria Josefa Perez de Soto y Vallejo)",False,-0.8748165265235827,1,0,PC 17758,1.4032314328155877,C65,C,1.0920251829017344
309,0,2,"Abelson, Mr. Samuel",True,0.020727176659648322,1,0,P/PP 3381,-0.20223408027380307,,C,-0.7339841393273954
310,1,1,"Francatelli, Miss. Laura Mabel",False,0.020727176659648322,0,0,PC 17485,0.42045961788430253,E36,C,0.17902052178716957
311,1,1,"Hays, Miss. Margaret Bechstein",False,-0.3926006863479967,0,0,11767,0.91645391104535,C54,C,0.17902052178716957
312,1,1,"Ryerson, Miss. Emily Borie",False,-0.8059285493556418,2,2,PC 17608,4.305455456624707,B57 B59 B63 B66,C,0.17902052178716957
313,0,2,"Lahtinen, Mrs. William (Anna Sylfven)",False,-0.25482473201211503,1,1,250651,-0.16441392684413544,,S,1.0920251829017344
314,0,3,"Hendekovic, Mr. Ignjac",True,-0.11704877767623337,0,0,349243,-0.5067657377048297,,S,-0.7339841393273954
315,0,2,"Hart, Mr. Benjamin",True,0.9162708798428792,1,1,F.C.C. 13529,-0.159686407665427,,S,-0.7339841393273954
316,1,3,"Nilsson, Miss. Helmina Josefina",False,-0.25482473201211503,0,0,347470,-0.5075523968961668,,S,0.17902052178716957
317,1,2,"Kantor, Mrs. Sinai (Miriam Sternin)",False,-0.3926006863479967,1,0,244367,-0.16441392684413544,,S,1.0920251829017344
318,0,2,"Moraweck, Dr. Ernest",True,1.6740386286902287,0,0,29011,-0.3913348474221412,,S,2.9180345051308647
319,1,1,"Wick, Miss. Mary Natalie",False,0.08961515382758917,0,2,36928,2.461566023291677,C7,S,0.17902052178716957
320,1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",False,0.7096069483390568,1,1,16966,1.887329396715333,E34,C,1.0920251829017344
321,0,3,"Dennis, Mr. Samuel",True,-0.5303766406838785,0,0,A/5 21172,-0.5189778652472694,,S,-0.7339841393273954
322,0,3,"Danoff, Mr. Yoto",True,-0.1859367548441742,0,0,349219,-0.5067657377048297,,S,-0.7339841393273954
323,1,2,"Slayter, Miss. Hilda Mary",False,0.020727176659648322,0,0,234818,-0.4225364740016169,,Q,0.17902052178716957
324,1,2,"Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)",False,-0.5303766406838785,1,1,248738,-0.10768369669963401,,S,1.0920251829017344
326,1,1,"Young, Miss. Marie Grice",False,0.43405503966729336,0,0,PC 17760,1.908760186656254,C32,C,0.17902052178716957
327,0,3,"Nysveen, Mr. Johan Hansen",True,2.1562544688658143,0,0,345364,-0.5381243179210387,,S,-0.7339841393273954
328,1,2,"Ball, Mrs. (Ada E Hall)",False,0.43405503966729336,0,0,28551,-0.410244924136975,D,S,1.0920251829017344
329,1,3,"Goldsmith, Mrs. Frank John (Emily Alice Brown)",False,0.08961515382758917,1,1,363291,-0.2679465968578506,,S,1.0920251829017344
330,1,1,"Hippach, Miss. Jean Gertrude",False,-0.9437045036915235,0,1,111361,0.440315198434878,B18,C,0.17902052178716957
332,0,1,"Partner, Mr. Austen",True,1.0884908227627315,0,0,113043,-0.11713873505705091,C124,S,-0.7339841393273954
333,0,1,"Graham, Mr. George Edward",True,0.571830994003175,0,1,PC 17582,2.245911726420369,C91,S,-0.7339841393273954
334,0,3,"Vander Planke, Mr. Leo Edmondus",True,-0.9437045036915235,2,0,345764,-0.31569454056280594,,S,-0.7339841393273954
337,0,1,"Pears, Mr. Thomas Clinton",True,-0.04816080050829252,1,0,113776,0.6033351877781172,C2,S,-0.7339841393273954
338,1,1,"Burns, Miss. Elizabeth Margaret",False,0.7784949255069976,0,0,16966,1.887329396715333,E40,C,0.17902052178716957
339,1,3,"Dahl, Mr. Karl Edwart",True,1.054046834178761,0,0,7598,-0.5038498038754023,,S,-0.7339841393273954
340,0,1,"Blackwell, Mr. Stephen Weart",True,1.054046834178761,0,0,113784,0.015231801946785766,T,S,-0.7339841393273954
341,1,2,"Navratil, Master. Edmond Roger",True,-1.9081361840426954,1,1,230080,-0.16441392684413544,F2,S,2.0050298440163
342,1,1,"Fortune, Miss. Alice Elizabeth",False,-0.3926006863479967,3,2,19950,4.317274254571478,C23 C25 C27,S,0.17902052178716957
343,0,2,"Collander, Mr. Erik Gustaf",True,-0.11704877767623337,0,0,248740,-0.410244924136975,,S,-0.7339841393273954
344,0,2,"Sedgwick, Mr. Charles Frederick Waddington",True,-0.3237127091800559,0,0,244361,-0.410244924136975,,S,-0.7339841393273954
345,0,2,"Fox, Mr. Stanley Hubert",True,0.43405503966729336,0,0,229236,-0.410244924136975,,S,-0.7339841393273954
346,1,2,"Brown, Miss. Amelia ""Mildred""",False,-0.3926006863479967,0,0,248733,-0.410244924136975,F33,S,0.17902052178716957
347,1,2,"Smith, Miss. Marion Elsie",False,0.7096069483390568,0,0,31418,-0.410244924136975,,S,0.17902052178716957
349,1,3,"Coutts, Master. William Loch ""William""",True,-1.8392482068747544,1,1,C.A. 37671,-0.35540570166395696,,S,2.0050298440163
350,0,3,"Dimic, Mr. Jovan",True,0.8473829026749384,0,0,315088,-0.49226738188756664,,S,-0.7339841393273954
351,0,3,"Odahl, Mr. Nils Martin",True,-0.4614886635159376,0,0,7267,-0.48163046373547264,,S,-0.7339841393273954
353,0,3,"Elias, Mr. Tannous",True,-1.0125924808594644,1,1,2695,-0.519371194842938,,C,-0.7339841393273954
354,0,3,"Arnold-Franchi, Mr. Josef",True,-0.3237127091800559,1,0,349237,-0.3194765559057727,,S,-0.7339841393273954
356,0,3,"Vanden Steen, Mr. Leo Peter",True,-0.11704877767623337,0,0,345783,-0.47643019263889336,,S,-0.7339841393273954
357,1,1,"Bowerman, Miss. Elsie Edith",False,-0.5303766406838785,0,1,113505,0.3839782978860451,E33,S,0.17902052178716957
358,0,2,"Funk, Miss. Annie Clemmer",False,0.571830994003175,0,0,237671,-0.410244924136975,,S,0.17902052178716957
361,0,3,"Skoog, Mr. Wilhelm",True,0.7096069483390568,1,4,347088,-0.12848478108595124,,S,-0.7339841393273954
362,0,2,"del Carlo, Mr. Sebastiano",True,-0.04816080050829252,1,0,SC/PARIS 2167,-0.1318734668332494,,C,-0.7339841393273954
363,0,3,"Barbara, Mrs. (Catherine David)",False,1.054046834178761,0,1,2691,-0.3827458905782637,,C,1.0920251829017344
364,0,3,"Asim, Mr. Adola",True,0.36516706249935255,0,0,SOTON/O.Q. 3101310,-0.5227598805902361,,S,-0.7339841393273954
366,0,3,"Adahl, Mr. Mauritz Nils Martin",True,0.020727176659648322,0,0,C 7076,-0.5189778652472694,,S,-0.7339841393273954
367,1,1,"Warren, Mrs. Frank Manley (Anna Sophia Atkinson)",False,2.087366491697874,1,0,110813,0.7669073513614297,D37,C,1.0920251829017344
370,1,1,"Aubart, Mme. Leontine Pauline",False,-0.3926006863479967,0,0,PC 17477,0.6543923949081686,B35,C,2.9180345051308647
371,1,1,"Harder, Mr. George Achilles",True,-0.3237127091800559,1,0,11765,0.39233087877098716,E50,C,-0.7339841393273954
372,0,3,"Wiklund, Mr. Jakob Alfred",True,-0.8059285493556418,1,0,3101267,-0.5332398451055971,,S,-0.7339841393273954
373,0,3,"Beavan, Mr. William Thomas",True,-0.7370405721877009,0,0,323951,-0.5038498038754023,,S,-0.7339841393273954
374,0,1,"Ringhini, Mr. Sante",True,-0.5303766406838785,0,0,PC 17760,1.908760186656254,,C,-0.7339841393273954
375,0,3,"Palsson, Miss. Stina Viola",False,-1.8392482068747544,3,1,349909,-0.257546054664692,,S,0.17902052178716957
377,1,3,"Landergren, Miss. Aurora Adelia",False,-0.5303766406838785,0,0,C 7077,-0.5189778652472694,,S,0.17902052178716957
378,0,1,"Widener, Mr. Harry Elkins",True,-0.1859367548441742,0,2,113503,3.343405303757537,C82,C,-0.7339841393273954
379,0,3,"Betros, Mr. Tannous",True,-0.6681525950197601,0,0,2648,-0.5801992386115439,,C,-0.7339841393273954
380,0,3,"Gustafsson, Mr. Karl Gideon",True,-0.7370405721877009,0,0,347069,-0.5090500749719817,,S,-0.7339841393273954
381,1,1,"Bidois, Miss. Rosalie",False,0.8473829026749384,0,0,PC 17757,3.6464392831127483,,C,0.17902052178716957
382,1,3,"Nakid, Miss. Maria (""Mary"")",False,-1.977024161210636,0,2,2653,-0.3583991668079151,,C,0.17902052178716957
383,0,3,"Tikkanen, Mr. Juho",True,0.15850313099553,0,0,STON/O 2. 3101293,-0.5062135634647565,,S,-0.7339841393273954
384,1,1,"Holverson, Mrs. Alexander Oskar (Mary Aline Towner)",False,0.36516706249935255,1,0,113789,0.32724806774154364,,S,1.0920251829017344
386,0,2,"Davies, Mr. Charles Henry",True,-0.8059285493556418,0,0,S.O.C. 14879,0.7338147171104706,,S,-0.7339841393273954
387,0,3,"Goodwin, Master. Sidney Leonard",True,-1.977024161210636,5,2,CA 2144,0.2308066764958912,,S,2.0050298440163
388,1,2,"Buss, Miss. Kate",False,0.43405503966729336,0,0,27849,-0.410244924136975,,S,0.17902052178716957
390,1,2,"Lehmann, Miss. Bertha",False,-0.8748165265235827,0,0,SC 1748,-0.4291550008518088,,C,0.17902052178716957
391,1,1,"Carter, Mr. William Ernest",True,0.43405503966729336,1,2,113760,1.6131332843502428,B96 B98,S,-0.7339841393273954
392,1,3,"Jansson, Mr. Carl Olof",True,-0.5992646178518193,0,0,350034,-0.5086567453763131,,S,-0.7339841393273954
393,0,3,"Gustafsson, Mr. Johan Birger",True,-0.11704877767623337,2,0,3101277,-0.5062135634647565,,S,-0.7339841393273954
394,1,1,"Newell, Miss. Marjorie",False,-0.4614886635159376,1,0,35273,1.4859630184429855,D36,C,0.17902052178716957
395,1,3,"Sandstrom, Mrs. Hjalmar (Agnes Charlotta Bengtsson)",False,-0.3926006863479967,0,2,PP 9549,-0.3402776402920899,G6,S,1.0920251829017344
396,0,3,"Johansson, Mr. Erik",True,-0.5303766406838785,0,0,350052,-0.5086567453763131,,S,-0.7339841393273954
397,0,3,"Olsson, Miss. Elina",False,0.08961515382758917,0,0,350407,-0.5075523968961668,,S,0.17902052178716957
398,0,2,"McKane, Mr. Peter David",True,1.122934811346702,0,0,28403,-0.16441392684413544,,S,-0.7339841393273954
399,0,2,"Pain, Dr. Alfred",True,-0.4614886635159376,0,0,244278,-0.4575201159240595,,S,2.9180345051308647
400,1,2,"Trout, Mrs. William H (Jessie L)",False,-0.11704877767623337,0,0,240929,-0.4168634509871669,,S,1.0920251829017344
401,1,3,"Niskanen, Mr. Juha",True,0.6407189711711159,0,0,STON/O 2. 3101289,-0.5062135634647565,,S,-0.7339841393273954
402,0,3,"Adams, Mr. John",True,-0.25482473201211503,0,0,341826,-0.5038498038754023,,S,-0.7339841393273954
403,0,3,"Jussila, Miss. Mari Aina",False,-0.5992646178518193,1,0,4137,-0.47028441770657237,,S,0.17902052178716957
404,0,3,"Hakkarainen, Mr. Pekka Pietari",True,-0.11704877767623337,1,0,STON/O2. 3101279,-0.3563512054996986,,S,-0.7339841393273954
405,0,3,"Oreskovic, Miss. Marija",False,-0.6681525950197601,0,0,315096,-0.49226738188756664,,S,0.17902052178716957
406,0,2,"Gale, Mr. Shadrach",True,0.2962790853314117,1,0,28664,-0.2589643104183045,,S,-0.7339841393273954
407,0,3,"Widegren, Mr. Carl/Charles Peter",True,1.4673746971864061,0,0,347064,-0.5095228268898525,,S,-0.7339841393273954
408,1,2,"Richards, Master. William Rowe",True,-1.8392482068747544,1,1,29106,-0.3015119830266806,,S,2.0050298440163
409,0,3,"Birkeland, Mr. Hans Martin Monsen",True,-0.5992646178518193,0,0,312992,-0.5090500749719817,,S,-0.7339841393273954
413,1,1,"Minahan, Miss. Daisy E",False,0.22739110816347086,1,0,19928,1.0458309829052286,C78,Q,0.17902052178716957
415,1,3,"Sundman, Mr. Johan Julian",True,0.9851588570108202,0,0,STON/O 2. 3101269,-0.5062135634647565,,S,-0.7339841393273954
417,1,2,"Drew, Mrs. James Vivian (Lulu Thorne Christian)",False,0.2962790853314117,1,1,28220,-0.04149842819771567,,S,1.0920251829017344
418,1,2,"Silven, Miss. Lyyli Karoliina",False,-0.8059285493556418,0,2,250652,-0.410244924136975,,S,0.17902052178716957
419,0,2,"Matthews, Mr. William John",True,0.020727176659648322,0,0,28228,-0.410244924136975,,S,-0.7339841393273954
420,0,3,"Van Impe, Miss. Catharina",False,-1.3570323666991686,0,2,345773,-0.19939756876657802,,S,0.17902052178716957
422,0,3,"Charters, Mr. David",True,-0.5992646178518193,0,0,A/5. 13032,-0.5098386251709902,,Q,-0.7339841393273954
423,0,3,"Zimmerman, Mr. Leo",True,-0.04816080050829252,0,0,315082,-0.5071590673004983,,S,-0.7339841393273954
424,0,3,"Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren)",False,-0.11704877767623337,1,1,347080,-0.38377081673620766,,S,1.0920251829017344
425,0,3,"Rosblom, Mr. Viktor Richard",True,-0.8059285493556418,1,1,370129,-0.27385599583123615,,S,-0.7339841393273954
427,1,2,"Clarke, Mrs. Charles V (Ada Maria Winfield)",False,-0.11704877767623337,1,0,2003,-0.16441392684413544,,S,1.0920251829017344
428,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",False,-0.7370405721877009,0,0,250655,-0.16441392684413544,,S,0.17902052178716957
430,1,3,"Pickard, Mr. Berk (Berk Trembisky)",True,0.15850313099553,0,0,SOTON/O.Q. 392078,-0.5038498038754023,E10,S,-0.7339841393273954
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",True,-0.11704877767623337,0,0,110564,-0.15401338465097683,C52,S,-0.7339841393273954
433,1,2,"Louch, Mrs. Charles Alexander (Alice Adelaide Slow)",False,0.8473829026749384,1,0,SC/AH 3085,-0.16441392684413544,,S,1.0920251829017344
434,0,3,"Kallio, Mr. Nikolai Erland",True,-0.8748165265235827,0,0,STON/O 2. 3101274,-0.5213416248366236,,S,-0.7339841393273954
435,0,1,"Silvey, Mr. William Baird",True,1.3984867200184652,1,0,13507,0.4009973669293955,E44,S,-0.7339841393273954
436,1,1,"Carter, Miss. Lucile Polk",False,-1.0814804580274051,1,2,113760,1.6131332843502428,B96 B98,S,0.17902052178716957
437,0,3,"Ford, Miss. Doolina Margaret ""Daisy""",False,-0.5992646178518193,2,2,W./C. 6608,-0.006042034357402272,,S,0.17902052178716957
438,1,2,"Richards, Mrs. Sidney (Emily Hocking)",False,-0.3926006863479967,2,3,29106,-0.3015119830266806,,S,1.0920251829017344
439,0,1,"Fortune, Mr. Mark",True,2.362918400369637,1,4,19950,4.317274254571478,C23 C25 C27,S,-0.7339841393273954
440,0,2,"Kvillner, Mr. Johan Henrik Johannesson",True,0.08961515382758917,0,0,C.A. 18723,-0.4575201159240595,,S,-0.7339841393273954
441,1,2,"Hart, Mrs. Benjamin (Esther Ada Bloomfield)",False,1.054046834178761,1,1,F.C.C. 13529,-0.159686407665427,,S,1.0920251829017344
442,0,3,"Hampe, Mr. Leon",True,-0.6681525950197601,0,0,345769,-0.47643019263889336,,S,-0.7339841393273954
443,0,3,"Petterson, Mr. Johan Emil",True,-0.3237127091800559,1,0,347076,-0.5090500749719817,,S,-0.7339841393273954
444,1,2,"Reynaldo, Ms. Encarnacion",False,-0.11704877767623337,0,0,230434,-0.410244924136975,,S,2.9180345051308647
446,1,1,"Dodge, Master. Washington",True,-1.7703602297068137,0,2,33638,0.891870811316066,A34,S,2.0050298440163
447,1,2,"Mellinger, Miss. Madeleine Violet",False,-1.150368435195346,0,1,250644,-0.28732942549055523,,S,0.17902052178716957
448,1,1,"Seward, Mr. Frederic Kimber",True,0.2962790853314117,0,0,113794,-0.15401338465097683,,S,-0.7339841393273954
449,1,3,"Baclini, Miss. Marie Catherine",False,-1.7014722525388728,2,1,2666,-0.29189999103253056,,C,0.17902052178716957
450,1,1,"Peuchen, Major. Arthur Godfrey",True,1.5362626743543468,0,0,113786,-0.0793185816273833,C104,S,2.9180345051308647
451,0,2,"West, Mr. Edwy Arthur",True,0.43405503966729336,1,2,C.A. 34651,-0.13132129259317626,,S,-0.7339841393273954
453,0,1,"Foreman, Mr. Benjamin Laventall",True,0.020727176659648322,0,0,113051,-0.13132129259317626,C111,C,-0.7339841393273954
454,1,1,"Goldenberg, Mr. Samuel L",True,1.3295987428505243,1,0,17453,1.0288913361840806,C92,C,-0.7339841393273954
456,1,3,"Jalsevac, Mr. Ivan",True,-0.04816080050829252,0,0,349240,-0.5067657377048297,,C,-0.7339841393273954
457,0,1,"Millet, Mr. Francis Davis",True,2.431806377537578,0,0,13509,-0.15401338465097683,E38,S,-0.7339841393273954
459,1,2,"Toomey, Miss. Ellen",False,1.3984867200184652,0,0,F.C.C. 13531,-0.4575201159240595,,S,0.17902052178716957
461,1,1,"Anderson, Mr. Harry",True,1.2607107656825836,0,0,19952,-0.15401338465097683,E12,S,-0.7339841393273954
462,0,3,"Morley, Mr. William",True,0.2962790853314117,0,0,364506,-0.5038498038754023,,S,-0.7339841393273954
463,0,1,"Gee, Mr. Arthur H",True,1.1918227885146426,0,0,111320,0.0719620320912872,E63,S,-0.7339841393273954
464,0,2,"Milling, Mr. Jacob Christian",True,1.2607107656825836,0,0,234360,-0.410244924136975,,S,-0.7339841393273954
466,0,3,"Goncalves, Mr. Manuel Estanslas",True,0.571830994003175,0,0,SOTON/O.Q. 3101306,-0.5227598805902361,,S,-0.7339841393273954
468,0,1,"Smart, Mr. John Montgomery",True,1.8118145830261103,0,0,113792,-0.15401338465097683,,S,-0.7339841393273954
470,1,3,"Baclini, Miss. Helene Barbara",False,-1.9942461555026214,2,1,2666,-0.29189999103253056,,C,0.17902052178716957
472,0,3,"Cacic, Mr. Luka",True,0.571830994003175,0,0,315089,-0.49226738188756664,,S,-0.7339841393273954
473,1,2,"West, Mrs. Edwy Arthur (Ada Mary Worth)",False,0.22739110816347086,1,2,C.A. 34651,-0.13132129259317626,,S,1.0920251829017344
474,1,2,"Jerwan, Mrs. Amin S (Marie Marthe Thuillard)",False,-0.4614886635159376,0,0,SC/AH Basle 541,-0.3952738164018411,D,C,1.0920251829017344
475,0,3,"Strandberg, Miss. Ida Sofia",False,-0.5303766406838785,0,0,7553,-0.470048041747637,,S,0.17902052178716957
477,0,2,"Renouf, Mr. Peter Henry",True,0.2962790853314117,1,0,31027,-0.2589643104183045,,S,-0.7339841393273954
478,0,3,"Braund, Mr. Lewis Richard",True,-0.04816080050829252,1,0,3460,-0.5228393029124385,,S,-0.7339841393273954
479,0,3,"Karlsson, Mr. Nils August",True,-0.5303766406838785,0,0,350060,-0.5138570164728924,,S,-0.7339841393273954
480,1,3,"Hirvonen, Miss. Hildur E",False,-1.9081361840426954,0,1,3101298,-0.4237183537962941,,S,0.17902052178716957
481,0,3,"Goodwin, Master. Harold Victor",True,-1.4259203438671093,5,2,CA 2144,0.2308066764958912,,S,2.0050298440163
483,0,3,"Rouse, Mr. Richard Henry",True,1.3984867200184652,0,0,A/5 3594,-0.5038498038754023,,S,-0.7339841393273954
484,1,3,"Turkula, Mrs. (Hedwig)",False,2.294030423201696,0,0,4134,-0.47477556092634543,,S,1.0920251829017344
485,1,1,"Bishop, Mr. Dickinson H",True,-0.3237127091800559,1,0,11967,1.066238737695877,B49,C,-0.7339841393273954
487,1,1,"Hoyt, Mrs. Frederick Maxfield (Jane Anne Forby)",False,0.36516706249935255,1,0,19943,1.0458309829052286,C93,S,1.0920251829017344
488,0,1,"Kent, Mr. Edward Austin",True,1.949590537361992,0,0,11771,-0.09444664299925036,B37,C,-0.7339841393273954
489,0,3,"Somerton, Mr. Francis William",True,0.020727176659648322,0,0,A.5. 18509,-0.5038498038754023,,S,-0.7339841393273954
490,1,3,"Coutts, Master. Eden Leslie ""Neville""",True,-1.4259203438671093,1,1,C.A. 37671,-0.35540570166395696,,S,2.0050298440163
492,0,3,"Windelov, Mr. Einar",True,-0.5992646178518193,0,0,SOTON/OQ 3101317,-0.5189778652472694,,S,-0.7339841393273954
493,0,1,"Molson, Mr. Harry Markland",True,1.7429266058581694,0,0,113787,-0.0793185816273833,C30,S,-0.7339841393273954
494,0,1,"Artagaveytia, Mr. Ramon",True,2.845134240545223,0,0,PC 17609,0.2800522982766614,,C,-0.7339841393273954
495,0,3,"Stanley, Mr. Edward Roland",True,-0.5992646178518193,0,0,A/4 45380,-0.5038498038754023,,S,-0.7339841393273954
497,1,1,"Eustis, Miss. Elizabeth Mussey",False,1.6740386286902287,1,0,36947,0.823953379787069,D20,C,0.17902052178716957
499,0,1,"Allison, Mrs. Hudson J C (Bessie Waldo Daniels)",False,-0.3237127091800559,1,2,113781,2.20974620470325,C22 C26,S,1.0920251829017344
500,0,3,"Svensson, Mr. Olof",True,-0.3926006863479967,0,0,350035,-0.5086567453763131,,S,-0.7339841393273954
501,0,3,"Calic, Mr. Petar",True,-0.8748165265235827,0,0,315086,-0.49226738188756664,,S,-0.7339841393273954
502,0,3,"Canavan, Miss. Mary",False,-0.5992646178518193,0,0,364846,-0.5095228268898525,,Q,0.17902052178716957
504,0,3,"Laitinen, Miss. Kristina Sofia",False,0.5029430168352342,0,0,4135,-0.47477556092634543,,S,0.17902052178716957
505,1,1,"Maioni, Miss. Roberta",False,-0.9437045036915235,0,0,110152,0.9796457144033102,B79,S,0.17902052178716957
506,0,1,"Penasco y Castellana, Mr. Victor de Satode",True,-0.8059285493556418,1,0,PC 17758,1.4032314328155877,C65,C,-0.7339841393273954
507,1,2,"Quick, Mrs. Frederick Charles (Jane Richards)",False,0.22739110816347086,0,2,26360,-0.16441392684413544,,S,1.0920251829017344
509,0,3,"Olsen, Mr. Henry Margido",True,-0.11704877767623337,0,0,C 4001,-0.23012644342818298,,S,-0.7339841393273954
510,1,3,"Lang, Mr. Fang",True,-0.25482473201211503,0,0,1601,0.41226399063609354,,S,-0.7339841393273954
511,1,3,"Daly, Mr. Eugene Patrick",True,-0.04816080050829252,0,0,382651,-0.5095228268898525,,Q,-0.7339841393273954
513,1,1,"McGough, Mr. James Robert",True,0.43405503966729336,0,0,PC 17473,-0.1589772797886207,E25,S,-0.7339841393273954
514,1,1,"Rothschild, Mrs. Martin (Elizabeth L. Barrett)",False,1.6740386286902287,1,0,PC 17603,0.46718263543131383,,C,1.0920251829017344
515,0,3,"Coleff, Mr. Satio",True,-0.3926006863479967,0,0,349209,-0.5143297683907633,,S,-0.7339841393273954
